id,left,top,right,bottom,row_index,col_index
11765,128.530852893000002,35.899446241000000,128.533672893000016,35.897196241000003,52,64
11754,128.530852893000002,35.924196240999997,128.533672893000016,35.921946241000001,41,64
11755,128.530852893000002,35.921946241000001,128.533672893000016,35.919696241000004,42,64
11752,128.530852893000002,35.928696240999997,128.533672893000016,35.926446241000001,39,64
11753,128.530852893000002,35.926446240999994,128.533672893000016,35.924196240999997,40,64
11758,128.530852893000002,35.915196240999997,128.533672893000016,35.912946241000000,45,64
11759,128.530852893000002,35.912946241000000,128.533672893000016,35.910696241000004,46,64
11756,128.530852893000002,35.919696240999997,128.533672893000016,35.917446241000000,43,64
11757,128.530852893000002,35.917446241000000,128.533672893000016,35.915196241000004,44,64
11750,128.530852893000002,35.933196240999997,128.533672893000016,35.930946241000001,37,64
11751,128.530852893000002,35.930946240999994,128.533672893000016,35.928696240999997,38,64
11674,128.528032893000017,35.692446240999999,128.530852893000031,35.690196241000002,144,63
11675,128.528032893000017,35.690196240999995,128.530852893000031,35.687946240999999,145,63
11672,128.528032893000017,35.696946240999999,128.530852893000031,35.694696241000003,142,63
11673,128.528032893000017,35.694696240999995,128.530852893000031,35.692446240999999,143,63
11678,128.528032893000017,35.683446240999999,128.530852893000031,35.681196241000002,148,63
11676,128.528032893000017,35.687946240999999,128.530852893000031,35.685696241000002,146,63
11677,128.528032893000017,35.685696240999995,128.530852893000031,35.683446240999999,147,63
11666,128.528032893000017,35.710446241000000,128.530852893000031,35.708196241000003,136,63
11667,128.528032893000017,35.708196240999996,128.530852893000031,35.705946240999999,137,63
11664,128.528032893000017,35.714946241000000,128.530852893000031,35.712696241000003,134,63
11665,128.528032893000017,35.712696240999996,128.530852893000031,35.710446241000000,135,63
11670,128.528032893000017,35.701446240999999,128.530852893000031,35.699196241000003,140,63
11671,128.528032893000017,35.699196240999996,128.530852893000031,35.696946240999999,141,63
11668,128.528032893000017,35.705946240999999,128.530852893000031,35.703696241000003,138,63
11669,128.528032893000017,35.703696240999996,128.530852893000031,35.701446240999999,139,63
11658,128.528032893000017,35.728446241000000,128.530852893000031,35.726196241000004,128,63
11659,128.528032893000017,35.726196240999997,128.530852893000031,35.723946241000000,129,63
11656,128.528032893000017,35.732946241000000,128.530852893000031,35.730696241000004,126,63
11657,128.528032893000017,35.730696240999997,128.530852893000031,35.728446241000000,127,63
11662,128.528032893000017,35.719446241000000,128.530852893000031,35.717196241000003,132,63
11663,128.528032893000017,35.717196240999996,128.530852893000031,35.714946241000000,133,63
11660,128.528032893000017,35.723946241000000,128.530852893000031,35.721696241000004,130,63
11661,128.528032893000017,35.721696240999997,128.530852893000031,35.719446241000000,131,63
11650,128.528032893000017,35.746446240999994,128.530852893000031,35.744196240999997,120,63
11651,128.528032893000017,35.744196240999997,128.530852893000031,35.741946241000001,121,63
11648,128.528032893000017,35.750946240999994,128.530852893000031,35.748696240999998,118,63
11649,128.528032893000017,35.748696240999998,128.530852893000031,35.746446241000001,119,63
11654,128.528032893000017,35.737446240999994,128.530852893000031,35.735196240999997,124,63
11655,128.528032893000017,35.735196240999997,128.530852893000031,35.732946241000000,125,63
11652,128.528032893000017,35.741946240999994,128.530852893000031,35.739696240999997,122,63
11653,128.528032893000017,35.739696240999997,128.530852893000031,35.737446241000001,123,63
11858,128.530852893000002,35.690196240999995,128.533672893000016,35.687946240999999,145,64
11859,128.530852893000002,35.687946240999999,128.533672893000016,35.685696241000002,146,64
11856,128.530852893000002,35.694696240999995,128.533672893000016,35.692446240999999,143,64
11857,128.530852893000002,35.692446240999999,128.533672893000016,35.690196241000002,144,64
11860,128.530852893000002,35.685696240999995,128.533672893000016,35.683446240999999,147,64
11861,128.530852893000002,35.683446240999999,128.533672893000016,35.681196241000002,148,64
11850,128.530852893000002,35.708196240999996,128.533672893000016,35.705946240999999,137,64
11851,128.530852893000002,35.705946240999999,128.533672893000016,35.703696241000003,138,64
11849,128.530852893000002,35.710446241000000,128.533672893000016,35.708196241000003,136,64
11854,128.530852893000002,35.699196240999996,128.533672893000016,35.696946240999999,141,64
11855,128.530852893000002,35.696946240999999,128.533672893000016,35.694696241000003,142,64
11852,128.530852893000002,35.703696240999996,128.533672893000016,35.701446240999999,139,64
11853,128.530852893000002,35.701446240999999,128.533672893000016,35.699196241000003,140,64
11842,128.530852893000002,35.726196240999997,128.533672893000016,35.723946241000000,129,64
11843,128.530852893000002,35.723946241000000,128.533672893000016,35.721696241000004,130,64
11840,128.530852893000002,35.730696240999997,128.533672893000016,35.728446241000000,127,64
11841,128.530852893000002,35.728446241000000,128.533672893000016,35.726196241000004,128,64
