grid_id,연도,월,구,포트홀 발생수,left,top,right,bottom
506,2022,4,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2022,5,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2022,6,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2022,7,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2022,8,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2022,9,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2022,10,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2022,11,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2022,12,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2024,1,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2024,2,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2024,3,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2024,4,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2024,5,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2024,6,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
506,2024,7,달성군,0,128.356012893,35.703696241,128.35883289300003,35.701446241
507,2021,1,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,2,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,3,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,4,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,5,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,6,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,7,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,8,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,9,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,10,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,11,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2021,12,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,1,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,2,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,3,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,4,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,5,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,6,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,7,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,8,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,9,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,10,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,11,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2022,12,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2024,1,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2024,2,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2024,3,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2024,4,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2024,5,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2024,6,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
507,2024,7,달성군,0,128.356012893,35.701446241,128.35883289300003,35.699196241
508,2021,1,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,2,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,3,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,4,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,5,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,6,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,7,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,8,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,9,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,10,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,11,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2021,12,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,1,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,2,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,3,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,4,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,5,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,6,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,7,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,8,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,9,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,10,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,11,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2022,12,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2024,1,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2024,2,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2024,3,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2024,4,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2024,5,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2024,6,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
508,2024,7,달성군,0,128.356012893,35.699196241,128.35883289300003,35.696946241
509,2021,1,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,2,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,3,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,4,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,5,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,6,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,7,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,8,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,9,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,10,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,11,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2021,12,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,1,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,2,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,3,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,4,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,5,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,6,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,7,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,8,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,9,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,10,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,11,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2022,12,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2024,1,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2024,2,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2024,3,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2024,4,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2024,5,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2024,6,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
509,2024,7,달성군,0,128.356012893,35.696946241,128.35883289300003,35.694696241
510,2021,1,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,2,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,3,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,4,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,5,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,6,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,7,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,8,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,9,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,10,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,11,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2021,12,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,1,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,2,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,3,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,4,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,5,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,6,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,7,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,8,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,9,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,10,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,11,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2022,12,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2024,1,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2024,2,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2024,3,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2024,4,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2024,5,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2024,6,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
510,2024,7,달성군,0,128.356012893,35.694696240999995,128.35883289300003,35.692446241
511,2021,1,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,2,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,3,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,4,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,5,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,6,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,7,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,8,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,9,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,10,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,11,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2021,12,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,1,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,2,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,3,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,4,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,5,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,6,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,7,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,8,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,9,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,10,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,11,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2022,12,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2024,1,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2024,2,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2024,3,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2024,4,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2024,5,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2024,6,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
511,2024,7,달성군,0,128.356012893,35.692446241,128.35883289300003,35.690196241
512,2021,1,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,2,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,3,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,4,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,5,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,6,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,7,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,8,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,9,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,10,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,11,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2021,12,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,1,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,2,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,3,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,4,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,5,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,6,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,7,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,8,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,9,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,10,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,11,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2022,12,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2024,1,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2024,2,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2024,3,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2024,4,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2024,5,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2024,6,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
512,2024,7,달성군,0,128.356012893,35.690196240999995,128.35883289300003,35.687946241
513,2021,1,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,2,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,3,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,4,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,5,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,6,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,7,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,8,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,9,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,10,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,11,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2021,12,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2022,1,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2022,2,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2022,3,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2022,4,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
513,2022,5,달성군,0,128.356012893,35.687946241,128.35883289300003,35.685696241
